age,work,edu,marital,occupation,race,sex,hrs_per_week,income
45,Private,HS-grad,Widowed,Admin,White,Female,35,<=50K
69,Private,Dropout,Married,Service,White,Male,20,<=50K
50,Private,Dropout,Married,Blue-Collar,Black,Male,40,<=50K
54,State-gov,Doctorate,Married,Professional,White,Male,46,>50K
17,Private,Dropout,Never-married,Service,White,Female,20,<=50K
34,Private,HS-grad,Never-married,Other-Occupations,Asian-Pac-Islander,Male,35,>50K
32,Self-emp,HS-grad,Married,Service,White,Female,5,<=50K
23,Private,HS-grad,Never-married,Blue-Collar,White,Male,40,<=50K
66,Private,Bachelors,Married,Professional,White,Male,45,>50K
61,Private,HS-grad,Married,Blue-Collar,White,Male,40,<=50K
55,Private,HS-grad,Divorced,Blue-Collar,White,Female,40,<=50K
24,Private,HS-grad,Never-married,Blue-Collar,White,Male,40,<=50K
30,Private,HS-grad,Divorced,Sales,White,Male,30,<=50K
49,Private,Associates,Divorced,White-Collar,White,Male,45,>50K
21,?,HS-grad,Never-married,?,White,Female,3,<=50K
56,Self-emp,HS-grad,Married,Sales,White,Male,50,>50K
25,Private,HS-grad,Married,Sales,White,Male,40,<=50K
49,Private,Bachelors,Divorced,Other-Occupations,White,Male,40,<=50K
58,Private,Bachelors,Married,Other-Occupations,White,Male,40,>50K
40,Federal-gov,Bachelors,Never-married,Admin,White,Male,40,<=50K
62,Private,Masters,Divorced,Professional,White,Female,45,<=50K
54,Private,Bachelors,Married,Other-Occupations,White,Male,25,>50K
34,Self-emp,Associates,Never-married,Service,White,Female,40,<=50K
18,Private,Dropout,Never-married,Blue-Collar,White,Male,30,<=50K
28,?,Dropout,Never-married,?,Black,Female,40,<=50K
32,Private,HS-grad,Married,Sales,Asian-Pac-Islander,Male,40,<=50K
22,Local-gov,Bachelors,Never-married,Professional,White,Female,35,<=50K
34,State-gov,Bachelors,Never-married,Professional,White,Male,48,<=50K
53,?,Bachelors,Married,?,White,Male,30,>50K
47,Private,HS-grad,Married,Service,White,Male,40,<=50K
19,Private,HS-grad,Never-married,Sales,White,Female,40,<=50K
41,Self-emp,HS-grad,Married,White-Collar,White,Male,55,>50K
46,Private,HS-grad,Married,Service,White,Female,40,<=50K
56,Self-emp,Dropout,Divorced,Sales,White,Male,20,<=50K
42,Private,HS-grad,Divorced,Blue-Collar,Black,Female,40,<=50K
25,Private,Bachelors,Never-married,Professional,White,Female,35,<=50K
42,Private,HS-grad,Married,Admin,White,Male,50,<=50K
43,Private,Bachelors,Divorced,Professional,White,Female,40,>50K
17,Private,Dropout,Never-married,Sales,White,Female,12,<=50K
57,Self-emp,Dropout,Married,Blue-Collar,White,Male,40,>50K
40,Private,Masters,Married,White-Collar,White,Male,50,>50K
62,Local-gov,HS-grad,Widowed,Service,White,Female,40,<=50K
20,Private,HS-grad,Never-married,Admin,White,Male,16,<=50K
47,Private,HS-grad,Married,Blue-Collar,White,Male,50,<=50K
40,Private,HS-grad,Married,White-Collar,White,Male,40,<=50K
44,Private,HS-grad,Married,White-Collar,Asian-Pac-Islander,Female,40,>50K
48,Private,Bachelors,Married,Blue-Collar,White,Male,55,<=50K
39,Self-emp,Associates,Married,Blue-Collar,White,Male,60,>50K
46,Local-gov,HS-grad,Married,Blue-Collar,Black,Male,40,>50K
72,Self-emp,Prof-school,Married,Professional,White,Male,50,>50K
53,Private,HS-grad,Married,Blue-Collar,White,Male,30,<=50K
47,Federal-gov,HS-grad,Married,Blue-Collar,White,Male,40,>50K
40,Self-emp,HS-grad,Divorced,Blue-Collar,White,Male,45,<=50K
34,Private,HS-grad,Separated,Blue-Collar,Asian-Pac-Islander,Male,40,<=50K
41,Private,HS-grad,Never-married,Admin,White,Male,40,<=50K
41,Private,HS-grad,Married,Blue-Collar,White,Male,40,<=50K
20,Private,HS-grad,Never-married,Blue-Collar,White,Male,35,<=50K
42,Self-emp,Dropout,Married,Sales,White,Male,60,<=50K
54,Local-gov,Bachelors,Never-married,Professional,White,Male,50,<=50K
39,Self-emp,Bachelors,Married,Professional,White,Female,40,<=50K
37,Private,HS-grad,Divorced,Blue-Collar,White,Male,40,<=50K
59,Private,Doctorate,Married,Sales,White,Male,40,<=50K
69,Private,Dropout,Married,Admin,White,Male,40,<=50K
24,Private,Bachelors,Never-married,Professional,Black,Female,35,<=50K
36,Private,Associates,Married,Blue-Collar,White,Male,40,>50K
21,?,HS-grad,Never-married,?,White,Male,30,<=50K
68,?,HS-grad,Widowed,?,White,Male,32,<=50K
20,Private,HS-grad,Separated,Blue-Collar,White,Male,40,<=50K
26,Self-emp,Associates,Never-married,Service,White,Female,35,<=50K
48,Private,Dropout,Widowed,Blue-Collar,White,Female,50,<=50K
39,Self-emp,Prof-school,Married,Professional,White,Male,50,>50K
21,Private,Associates,Never-married,Service,White,Female,18,<=50K
22,Private,HS-grad,Never-married,White-Collar,White,Female,42,<=50K
34,Private,Associates,Divorced,Professional,White,Female,40,<=50K
33,Private,HS-grad,Married,White-Collar,White,Male,45,>50K
46,Private,Dropout,Married,Blue-Collar,White,Male,40,<=50K
47,Private,Dropout,Married,Blue-Collar,White,Male,40,>50K
65,Private,Bachelors,Married,White-Collar,White,Male,40,>50K
23,Private,HS-grad,Married,Blue-Collar,White,Male,40,<=50K
28,Private,HS-grad,Never-married,Service,White,Female,30,<=50K
34,Self-emp,HS-grad,Divorced,White-Collar,White,Male,60,>50K
20,Private,HS-grad,Never-married,Service,White,Male,40,<=50K
28,Private,Dropout,Never-married,Admin,White,Male,40,<=50K
52,Self-emp,Bachelors,Married,White-Collar,White,Male,60,<=50K
40,State-gov,Masters,Married,Professional,Asian-Pac-Islander,Female,38,>50K
22,Private,Bachelors,Never-married,White-Collar,White,Female,7,<=50K
29,Self-emp,HS-grad,Married,White-Collar,White,Male,45,<=50K
31,Self-emp,Dropout,Married,Professional,White,Male,60,<=50K
42,Federal-gov,Masters,Married,Professional,White,Male,40,>50K
38,Private,HS-grad,Never-married,Blue-Collar,Black,Female,40,<=50K
22,Private,Dropout,Married,Blue-Collar,White,Male,70,>50K
21,?,HS-grad,Never-married,?,White,Male,40,<=50K
43,Private,Dropout,Married,White-Collar,White,Male,40,<=50K
43,Self-emp,Bachelors,Married,White-Collar,White,Male,50,>50K
33,Private,HS-grad,Married,White-Collar,White,Male,50,<=50K
17,Self-emp,Dropout,Never-married,Service,Black,Male,35,<=50K
54,Self-emp,Prof-school,Married,Professional,White,Male,50,>50K
45,Private,HS-grad,Divorced,Admin,White,Female,40,<=50K
55,Local-gov,Dropout,Married,Blue-Collar,White,Male,45,<=50K
51,Self-emp,HS-grad,Married,Blue-Collar,White,Male,35,>50K
65,Federal-gov,Dropout,Divorced,Blue-Collar,White,Male,40,<=50K
21,Private,Bachelors,Never-married,Professional,Asian-Pac-Islander,Female,45,<=50K
40,Private,HS-grad,Widowed,Service,Black,Female,40,<=50K
58,Private,HS-grad,Never-married,Admin,Black,Female,37,<=50K
53,Federal-gov,HS-grad,Widowed,White-Collar,White,Female,58,<=50K
39,Private,Masters,Married,Professional,White,Male,50,>50K
56,Local-gov,HS-grad,Married,Service,White,Male,40,<=50K
37,Private,HS-grad,Married,Admin,White,Male,50,<=50K
44,Private,Bachelors,Married,Blue-Collar,White,Male,40,<=50K
49,Private,Dropout,Separated,Blue-Collar,White,Male,38,<=50K
36,Private,HS-grad,Married,Blue-Collar,Asian-Pac-Islander,Male,50,>50K
59,Self-emp,Bachelors,Married,Blue-Collar,White,Male,60,<=50K
33,Private,HS-grad,Divorced,Admin,White,Female,40,<=50K
36,Private,Prof-school,Never-married,White-Collar,White,Male,50,>50K
26,Private,HS-grad,Married,White-Collar,White,Female,25,<=50K
22,Private,Dropout,Never-married,Sales,White,Female,25,<=50K
25,Private,Masters,Never-married,Admin,White,Male,40,<=50K
28,Private,HS-grad,Married,Admin,White,Female,15,<=50K
41,Private,Associates,Divorced,Admin,White,Female,38,<=50K
45,Private,Associates,Married,Blue-Collar,White,Male,70,<=50K
43,Private,HS-grad,Married,Blue-Collar,White,Male,40,<=50K
30,Private,Dropout,Never-married,Blue-Collar,Black,Male,40,<=50K
33,Private,HS-grad,Married-spouse-absent,Blue-Collar,White,Male,50,<=50K
34,Private,HS-grad,Married,Admin,White,Male,40,<=50K
21,Private,Associates,Never-married,Service,White,Male,30,<=50K
31,Private,Bachelors,Married,Sales,White,Male,45,>50K
48,Private,Dropout,Married,Blue-Collar,White,Male,40,<=50K
22,Private,HS-grad,Never-married,Admin,White,Female,20,<=50K
47,Private,HS-grad,Divorced,Sales,White,Female,60,<=50K
27,Private,Bachelors,Never-married,Other-Occupations,Asian-Pac-Islander,Female,40,<=50K
18,Private,Dropout,Never-married,Blue-Collar,White,Male,25,<=50K
43,Private,Masters,Married,Professional,White,Male,40,>50K
36,Private,HS-grad,Widowed,Sales,White,Female,20,<=50K
37,Federal-gov,HS-grad,Divorced,Blue-Collar,White,Male,40,<=50K
24,Private,Associates,Never-married,Blue-Collar,White,Male,20,<=50K
24,Private,HS-grad,Never-married,Blue-Collar,White,Male,40,<=50K
38,Private,Bachelors,Married,Service,White,Male,70,<=50K
48,Private,Bachelors,Married,White-Collar,Black,Male,40,>50K
75,Private,Dropout,Married,Service,Black,Female,16,<=50K
43,Self-emp,Bachelors,Divorced,Professional,White,Male,70,>50K
64,Private,Bachelors,Divorced,White-Collar,White,Female,50,<=50K
67,?,Doctorate,Married,?,White,Male,5,>50K
36,Private,HS-grad,Divorced,Sales,White,Female,40,<=50K
53,Private,HS-grad,Married,Other-Occupations,White,Male,40,<=50K
22,Private,HS-grad,Never-married,Professional,Black,Male,20,<=50K
73,Self-emp,HS-grad,Never-married,Service,White,Female,36,<=50K
46,Private,HS-grad,Divorced,Admin,White,Female,40,<=50K
45,Private,HS-grad,Married,Blue-Collar,White,Male,40,<=50K
43,Private,HS-grad,Married,Blue-Collar,White,Male,40,>50K
20,Private,HS-grad,Never-married,Admin,Black,Male,20,<=50K
43,Federal-gov,HS-grad,Divorced,Blue-Collar,Asian-Pac-Islander,Male,40,<=50K
21,Private,Dropout,Never-married,Admin,Black,Male,48,<=50K
40,Private,HS-grad,Separated,Sales,Black,Female,25,<=50K
36,Private,Bachelors,Married,Professional,White,Male,40,>50K
64,Self-emp,Bachelors,Divorced,Sales,White,Male,45,<=50K
19,?,HS-grad,Never-married,?,White,Female,40,<=50K
46,Private,HS-grad,Married,Professional,White,Male,38,>50K
46,Local-gov,Masters,Divorced,White-Collar,White,Female,65,>50K
41,Local-gov,Bachelors,Never-married,Professional,White,Female,70,<=50K
29,?,HS-grad,Divorced,?,White,Female,8,<=50K
28,Private,HS-grad,Never-married,Admin,White,Female,40,<=50K
23,Private,HS-grad,Married,Sales,White,Male,45,<=50K
30,Federal-gov,Bachelors,Never-married,Other-Occupations,White,Female,60,>50K
44,Private,Bachelors,Married-spouse-absent,Admin,White,Female,40,<=50K
27,Private,HS-grad,Married,Blue-Collar,White,Male,45,>50K
25,Private,HS-grad,Never-married,Service,White,Female,34,<=50K
29,Private,Dropout,Married,Blue-Collar,White,Male,40,<=50K
54,Private,HS-grad,Married,Blue-Collar,White,Male,40,>50K
27,Private,Bachelors,Never-married,Blue-Collar,White,Male,65,<=50K
34,Private,HS-grad,Married,Blue-Collar,White,Male,35,<=50K
38,Private,HS-grad,Married,Sales,White,Male,50,<=50K
24,?,HS-grad,Never-married,?,Amer-Indian-Eskimo,Female,40,<=50K
56,Private,Masters,Married,Professional,White,Female,40,>50K
35,Self-emp,HS-grad,Married,Sales,White,Male,62,<=50K
23,?,Associates,Never-married,?,Amer-Indian-Eskimo,Female,30,<=50K
23,Private,HS-grad,Never-married,Blue-Collar,White,Male,40,<=50K
19,Private,HS-grad,Never-married,Sales,Black,Female,20,<=50K
42,Private,Prof-school,Married,Professional,White,Male,35,>50K
46,Private,Bachelors,Married,White-Collar,White,Male,45,>50K
48,Self-emp,HS-grad,Divorced,Sales,Asian-Pac-Islander,Female,84,<=50K
27,Private,HS-grad,Never-married,Sales,White,Male,40,<=50K
22,?,Associates,Never-married,?,White,Male,15,<=50K
49,Self-emp,HS-grad,Married,Sales,White,Male,70,>50K
23,Private,HS-grad,Never-married,Service,White,Male,20,<=50K
24,Private,HS-grad,Never-married,Service,White,Male,40,<=50K
34,Private,HS-grad,Never-married,Blue-Collar,Asian-Pac-Islander,Male,40,<=50K
25,Federal-gov,HS-grad,Never-married,Blue-Collar,White,Male,40,<=50K
33,Self-emp,HS-grad,Married,Blue-Collar,White,Male,50,<=50K
22,Private,Associates,Never-married,Admin,White,Female,27,<=50K
54,Local-gov,HS-grad,Never-married,Admin,White,Female,30,<=50K
39,Self-emp,Masters,Never-married,Professional,White,Female,40,<=50K
25,Private,Bachelors,Never-married,Professional,White,Female,40,<=50K
75,Self-emp,HS-grad,Married,Admin,White,Male,26,<=50K
28,Self-emp,HS-grad,Never-married,Blue-Collar,Black,Male,30,<=50K
50,Private,Bachelors,Divorced,Sales,White,Female,50,<=50K
62,Self-emp,Bachelors,Married,Blue-Collar,White,Male,55,>50K
40,Private,HS-grad,Married,Blue-Collar,White,Male,40,<=50K
58,Local-gov,Bachelors,Never-married,Professional,White,Female,37,<=50K
24,Federal-gov,Associates,Married,White-Collar,White,Female,40,<=50K
21,Private,HS-grad,Never-married,Service,White,Female,30,<=50K
40,Private,Bachelors,Married,White-Collar,White,Male,50,>50K
45,Private,Associates,Married,Professional,White,Male,42,>50K
48,Private,HS-grad,Married,White-Collar,White,Male,60,<=50K
34,Private,HS-grad,Never-married,Blue-Collar,White,Male,70,<=50K
23,Private,HS-grad,Never-married,Service,Other,Female,40,<=50K
43,Local-gov,Masters,Never-married,White-Collar,White,Female,50,>50K
42,Local-gov,HS-grad,Never-married,Blue-Collar,White,Male,40,<=50K
39,Self-emp,Bachelors,Married,Professional,White,Male,50,>50K
52,Self-emp,HS-grad,Married,Blue-Collar,White,Male,60,<=50K
21,?,HS-grad,Never-married,?,White,Female,35,<=50K
56,Self-emp,Bachelors,Never-married,White-Collar,White,Female,60,<=50K
48,Federal-gov,HS-grad,Married,Admin,White,Female,40,>50K
37,Self-emp,HS-grad,Divorced,White-Collar,Asian-Pac-Islander,Female,70,>50K
25,Private,HS-grad,Married,Blue-Collar,White,Male,35,<=50K
40,Private,Bachelors,Married,Blue-Collar,White,Male,40,>50K
34,Private,Dropout,Never-married,Blue-Collar,Black,Male,45,<=50K
52,Private,HS-grad,Divorced,Service,White,Male,40,<=50K
41,Private,Bachelors,Married,Other-Occupations,White,Male,42,>50K
36,Local-gov,HS-grad,Never-married,Service,White,Male,40,<=50K
21,Private,Associates,Never-married,Blue-Collar,White,Male,40,<=50K
28,Private,Bachelors,Never-married,Professional,White,Female,40,<=50K
31,Self-emp,Bachelors,Married,White-Collar,White,Male,60,>50K
20,Private,HS-grad,Never-married,Admin,White,Male,9,<=50K
68,Private,HS-grad,Married,Professional,White,Male,40,>50K
35,Private,HS-grad,Married,Blue-Collar,White,Male,40,<=50K
32,Private,HS-grad,Never-married,Blue-Collar,Black,Male,40,<=50K
64,Private,Masters,Married,White-Collar,White,Male,50,>50K
17,Private,Dropout,Never-married,Blue-Collar,White,Female,23,<=50K
25,Private,Bachelors,Never-married,Professional,White,Male,20,<=50K
74,?,HS-grad,Widowed,?,White,Female,25,<=50K
31,Private,Associates,Married,Blue-Collar,White,Male,40,<=50K
51,State-gov,Doctorate,Married,White-Collar,White,Male,40,>50K
67,Private,HS-grad,Married,Sales,White,Male,10,<=50K
42,Private,HS-grad,Never-married,Blue-Collar,White,Male,40,<=50K
29,Private,HS-grad,Never-married,Service,White,Male,40,<=50K
31,Private,HS-grad,Married,Blue-Collar,Black,Male,40,<=50K
21,Private,HS-grad,Married,Blue-Collar,White,Male,37,<=50K
67,Private,Dropout,Married,Blue-Collar,White,Male,16,<=50K
41,State-gov,HS-grad,Divorced,Other-Occupations,White,Male,40,>50K
27,Private,Bachelors,Never-married,Other-Occupations,White,Female,36,<=50K
51,Private,Dropout,Divorced,Blue-Collar,White,Male,50,<=50K
21,?,Dropout,Married,?,White,Female,40,<=50K
28,Private,HS-grad,Married,Blue-Collar,White,Male,46,<=50K
21,Private,HS-grad,Never-married,Blue-Collar,White,Male,40,<=50K
28,Private,Associates,Married,Blue-Collar,White,Male,40,>50K
29,Private,HS-grad,Married,Service,White,Male,35,<=50K
39,Self-emp,HS-grad,Married,White-Collar,White,Male,70,<=50K
21,Private,Bachelors,Never-married,Admin,White,Male,40,<=50K
43,Private,Associates,Married,Blue-Collar,White,Male,40,<=50K
44,Self-emp,HS-grad,Never-married,Blue-Collar,White,Male,40,>50K
28,Private,Dropout,Married,Blue-Collar,White,Male,50,<=50K
31,Private,Dropout,Never-married,Sales,White,Male,43,>50K
18,?,HS-grad,Never-married,?,White,Male,30,<=50K
27,Private,HS-grad,Married,Admin,Amer-Indian-Eskimo,Female,45,<=50K
34,State-gov,HS-grad,Married,Other-Occupations,White,Male,40,<=50K
25,Private,HS-grad,Never-married,Other-Occupations,White,Male,40,<=50K
34,Private,Bachelors,Married,Other-Occupations,White,Male,40,<=50K
43,Local-gov,HS-grad,Married,Blue-Collar,White,Male,40,>50K
40,Self-emp,Masters,Married,Blue-Collar,White,Male,50,<=50K
21,Private,HS-grad,Never-married,Service,Black,Female,35,<=50K
25,Private,HS-grad,Divorced,White-Collar,White,Female,25,<=50K
21,Private,HS-grad,Never-married,Admin,White,Female,40,<=50K
19,Self-emp,HS-grad,Never-married,Blue-Collar,White,Male,30,<=50K
49,Self-emp,Associates,Married,Blue-Collar,White,Male,40,>50K
20,Private,HS-grad,Never-married,Service,White,Male,20,<=50K
36,Private,Dropout,Married,Blue-Collar,White,Male,47,<=50K
32,Private,HS-grad,Separated,White-Collar,Black,Female,40,<=50K
23,Private,HS-grad,Never-married,Admin,White,Male,32,<=50K
21,Private,HS-grad,Never-married,Sales,White,Male,10,<=50K
25,Private,Bachelors,Never-married,White-Collar,White,Male,40,<=50K
26,Private,Dropout,Never-married,Blue-Collar,White,Male,40,<=50K
24,Private,Bachelors,Never-married,Sales,White,Female,40,<=50K
22,Private,HS-grad,Never-married,Professional,White,Female,20,<=50K
26,Private,HS-grad,Married,Service,White,Female,40,<=50K
22,Private,Dropout,Never-married,Blue-Collar,White,Male,40,<=50K
41,Local-gov,Bachelors,Married,Other-Occupations,White,Male,40,>50K
18,Private,HS-grad,Married,Admin,White,Female,40,<=50K
24,Private,Bachelors,Never-married,Sales,White,Male,40,<=50K
38,Private,HS-grad,Married,Blue-Collar,White,Male,48,<=50K
36,Private,Bachelors,Never-married,Admin,White,Female,17,<=50K
45,Local-gov,Masters,Divorced,Professional,White,Female,55,<=50K
38,Local-gov,HS-grad,Married,Other-Occupations,White,Male,40,>50K
38,Private,HS-grad,Married,Blue-Collar,White,Male,50,>50K
34,Self-emp,HS-grad,Never-married,Blue-Collar,White,Male,40,<=50K
53,Local-gov,Associates,Never-married,Admin,Black,Male,40,<=50K
32,Private,Associates,Married,Professional,White,Female,40,>50K
17,Private,Dropout,Never-married,Sales,Black,Female,30,<=50K
45,State-gov,Bachelors,Married,White-Collar,White,Male,40,>50K
31,Local-gov,HS-grad,Married,Other-Occupations,White,Male,48,<=50K
47,State-gov,Doctorate,Married,Professional,White,Male,45,<=50K
27,Private,HS-grad,Never-married,Sales,White,Male,50,<=50K
61,Federal-gov,HS-grad,Married,Admin,White,Female,30,<=50K
33,Private,HS-grad,Married,Blue-Collar,White,Male,40,<=50K
67,Private,HS-grad,Separated,Blue-Collar,White,Female,40,<=50K
38,Private,Bachelors,Separated,Blue-Collar,White,Male,40,<=50K
25,Private,HS-grad,Divorced,Sales,White,Female,40,<=50K
33,Local-gov,Dropout,Never-married,Service,Other,Female,40,<=50K
27,Private,HS-grad,Married,Admin,White,Female,40,<=50K
45,Private,HS-grad,Married,Blue-Collar,White,Male,60,>50K
24,Private,Bachelors,Never-married,Admin,Asian-Pac-Islander,Female,40,<=50K
23,Private,Associates,Never-married,Other-Occupations,White,Male,40,<=50K
48,Private,HS-grad,Divorced,Admin,White,Female,40,<=50K
